,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
15953,75966,Sergey Anatolyevich Martynov,M,32,173,65,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",1
15954,75966,Sergey Anatolyevich Martynov,M,36,173,65,Belarus,BLR,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",1
15955,75966,Sergey Anatolyevich Martynov,M,44,173,65,Belarus,BLR,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",1
15956,75967,Sergey Aleksandrovich Martynov,M,21,166,66,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1
15957,75973,Aleksandr Georgiyevich Martyshkin,M,25,189,89,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,1
15958,76011,John Marvin,M,29,185,77,United States,USA,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed One Person Dinghy,1
15959,76012,Franco Marvulli,M,25,191,82,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Madison,1
15960,76019,Joachim Jerzy Marx,M,27,180,75,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,1
15961,76021,Michael Marx,M,24,187,75,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",1
15962,76035,Gustavo Marzi,M,19,167,79.203782,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",1
15963,76035,Gustavo Marzi,M,23,167,79.203782,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Individual",1
15964,76035,Gustavo Marzi,M,23,167,79.203782,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",1
15965,76035,Gustavo Marzi,M,23,167,79.203782,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",1
15966,76035,Gustavo Marzi,M,27,167,79.203782,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",1
15967,76035,Gustavo Marzi,M,27,167,79.203782,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Individual",1
15968,76035,Gustavo Marzi,M,27,167,79.203782,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",1
15969,76039,Gianfranco Marzolla,M,23,181.1561134,79.203782,Italy,ITA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Team All-Around,1
15970,76040,Pierluigi Marzorati,M,27,187,79,Italy,ITA,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,1
15971,76058,Daniele Masala,M,29,176,66,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Individual,1
15972,76058,Daniele Masala,M,29,176,66,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Team,1
15973,76058,Daniele Masala,M,33,176,66,Italy,ITA,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,1
15974,76071,Bruno Miguel Mascarenhas Antunes,M,23,181,73,Italy,ITA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,1
15975,76076,Claude-Lon Mascaux,M,41,181.1561134,79.203782,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,1
15976,76079,Javier Alejandro Mascherano,M,20,171,66,Argentina,ARG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,1
15977,76079,Javier Alejandro Mascherano,M,24,171,66,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,1
15978,76084,Aldo Masciotta,M,26,181.1561134,79.203782,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",1
15979,76092,Manrico Masetti,M,26.49717778,181.1561134,79.203782,Pistoja/Firenze,ITA,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,1
15980,76093,Aleksandr Anatolyevich Maseykov,M,21,178,82,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",1
15981,76095,"Jesse William ""John"" Mashburn",M,23,189,85,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,1
15982,76103,Ruslan Oleksandrovych Mashurenko,M,29,184,90,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Middleweight,1
15983,76115,Tomas Masiulis,M,24,205,104,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,1
15984,76118,Henry Maske,M,24,182,77,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Middleweight,1
15985,76122,Yevgeny Ivanovich Maskinskov,M,25,181.1561134,79.203782,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 50 kilometres Walk,1
15986,76123,Darius Maskolinas,M,29,195,90,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,1
15987,76132,Vladimir Anatolyevich Maslennikov,M,21,171,73,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",1
15988,76139,Anatoly Yevstigneyevich Maslyonkin,M,26,181.1561134,79.203782,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,1
15989,76143,Vojtech Masn,M,26,166,59,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,1
15990,76154,Geoffrey Travers Mason,M,25,181.1561134,79.203782,United States-2,USA,1928 Winter,1928,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four/Five,1
15991,76155,Gerald Mason,M,26.49717778,181.1561134,79.203782,Great Britain,GBR,1908 Summer,1908,Summer,London,Lacrosse,Lacrosse Men's Lacrosse,1
15992,76156,Germaine Mason,M,25,195,80,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's High Jump,1
15993,76160,James Robert Mason,M,21,176,76,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,1
15994,76173,Mirza Nasir-ud-Din Masood,M,30,181.1561134,79.203782,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,1
15995,76174,Karel Masopust,M,25,180,80,Czechoslovakia,TCH,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,1
15996,76177,Vitaliano Masotti,M,26.49717778,181.1561134,79.203782,Pistoja/Firenze,ITA,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,1
15997,76184,Antonio Maspes,M,20,181.1561134,79.203782,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",1
15998,76185,Alexandre Maspoli,M,30,170,81,France,FRA,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",1
15999,76200,Valent Massana Gracia,M,26,165,51,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,1
16000,76206,Armand mile Nicolas Massard,M,35,186,84,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Individual",1
16001,76206,Armand mile Nicolas Massard,M,35,186,84,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",1
16002,76206,Armand mile Nicolas Massard,M,43,186,84,France,FRA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",1
16003,76227,Joseph Kent Massey,M,44,188,89,United States,USA,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,1
16004,76228,Paul Mackintosh Orgill Massey,M,22,181.1561134,79.203782,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,1
16005,76230,Alexander Chen Massialas,M,22,188,81,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",1
16006,76230,Alexander Chen Massialas,M,22,188,81,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",1
16007,76239,Enric Massip Borrs,M,31,192,92,Spain,ESP,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,1
16008,76242,Luca Masso,M,22,186,82,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,1
16009,76249,Eugne Henri Masson,M,28,181.1561134,79.203782,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",1
16010,76252,Paul Michel Pierre Adrien Masson (-Nossam),M,19,181.1561134,79.203782,France,FRA,1896 Summer,1896,Summer,Athina,Cycling,Cycling Men's Sprint,1
16011,76252,Paul Michel Pierre Adrien Masson (-Nossam),M,19,181.1561134,79.203782,France,FRA,1896 Summer,1896,Summer,Athina,Cycling,Cycling Men's 333 metres Time Trial,1
16012,76252,Paul Michel Pierre Adrien Masson (-Nossam),M,19,181.1561134,79.203782,France,FRA,1896 Summer,1896,Summer,Athina,Cycling,"Cycling Men's 10,000 metres",1
16013,76256,Nicols Alejandro Mass Fried,M,26,182,80,Chile,CHI,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Singles,1
16014,76256,Nicols Alejandro Mass Fried,M,26,182,80,Chile,CHI,2004 Summer,2004,Summer,Athina,Tennis,Tennis Men's Doubles,1
16015,76258,Carlo Massullo,M,26,170,65,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Individual,1
16016,76258,Carlo Massullo,M,26,170,65,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Team,1
16017,76258,Carlo Massullo,M,31,170,65,Italy,ITA,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,1
16018,76258,Carlo Massullo,M,31,170,65,Italy,ITA,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,1
16019,76258,Carlo Massullo,M,34,170,65,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,1
16020,76266,Vasile Ionel Mstcan,M,23,193,93,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,1
16021,76283,Luigi Mastrangelo,M,25,202,90,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,1
16022,76283,Luigi Mastrangelo,M,28,202,90,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,1
16023,76283,Luigi Mastrangelo,M,36,202,90,Italy,ITA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,1
16024,76287,Michele Mastromarino,M,26,181.1561134,79.203782,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,1
16025,76313,Zygmunt Pawe Maszczyk,M,27,175,71,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,1
16026,76313,Zygmunt Pawe Maszczyk,M,31,175,71,Poland,POL,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,1
16027,76316,Lajos Maszlay,M,44,181.1561134,79.203782,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Individual",1
16028,76316,Lajos Maszlay,M,48,181.1561134,79.203782,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",1
16029,76329,Viliame Sevaka Mata,M,24,196,106,Fiji,FIJ,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,1
16030,76345,"John Peter ""Johnny"" Matchefts",M,24,170,67,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,1
16031,76349,Illia Fedorovych Mate,M,23,187,100,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1
16032,76353,Richard Kipkemboi Mateelong,M,24,179,65,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",1
16033,76363,Ilie Matei,M,24,187,90,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1
16034,76386,Samuel Matete,M,27,183,81,Zambia,ZAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,1
16035,76400,Eli Matheson,M,25,175,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,1
16036,76401,Hugh Patrick Matheson,M,27,196,90,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Eights,1
16037,76409,"Robert Bruce ""Bob"" Mathias",M,17,190,92,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Decathlon,1
16038,76409,"Robert Bruce ""Bob"" Mathias",M,21,190,92,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,1
16039,76415,Jan Dupont Mathiasen,M,31,184,75,Denmark,DEN,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,1
16040,76417,Berndt Edvin Mathiasson,M,22,181.1561134,79.203782,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1
16041,76420,Charles Arthur Mathiesen,M,24,181.1561134,79.203782,Norway,NOR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Speed Skating,"Speed Skating Men's 1,500 metres",1
16042,76429,Jean-Baptiste Mathieu,M,25,181.1561134,79.203782,Socit Nautique de Bayonne-1,FRA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Pairs (1 mile),1
16043,76429,Jean-Baptiste Mathieu,M,25,181.1561134,79.203782,Socit Nautique de Bayonne-2,FRA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Fours,1
16044,76433,Michael Walter Mathieu,M,24,178,76,Bahamas,BAH,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,1
16045,76433,Michael Walter Mathieu,M,28,178,76,Bahamas,BAH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,1
16046,76433,Michael Walter Mathieu,M,32,178,76,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,1
16047,76441,Ivar Mathisen,M,28,181.1561134,79.203782,Norway,NOR,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",1
16048,76442,Per Anton Mathisen,M,27,181.1561134,79.203782,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",1
16049,76448,Cdric Mathy,M,22,177,85,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's Points Race,1
16050,76449,Franois Mathy,M,31,180,77,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",1
16051,76449,Franois Mathy,M,31,180,77,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",1
16052,76481,Antony Matkovich,M,27,196,92,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,1
16053,76484,tefan Matlk,M,30,176,72,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,1
16054,76492,Georges Arnould Maton,M,22,181.1561134,79.203782,France,FRA,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",1
16055,76495,ngel Volodia Matos Fuentes,M,23,193,81,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Welterweight,1
16056,76501,Valter Matoevi,M,26,194,99,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,1
16057,76501,Valter Matoevi,M,34,194,99,Croatia,CRO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,1
16058,76528,Martin Johannes Matsbo (Gustafsson-),M,24,181.1561134,79.203782,Sweden,SWE,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,1
16059,76533,Ollie Genoa Matson,M,22,188,89,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,1
16060,76533,Ollie Genoa Matson,M,22,188,89,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,1
16061,76534,"James Randel ""Randy"" Matson",M,19,200,120,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Shot Put,1
16062,76534,"James Randel ""Randy"" Matson",M,23,200,120,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Shot Put,1
16063,76538,Masayuki Matsubara,M,21,159,56,Japan,JPN,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Flyweight, Freestyle",1
16064,76551,Takeshi Matsuda,M,24,184,84,Japan,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Butterfly,1
16065,76551,Takeshi Matsuda,M,28,184,84,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Butterfly,1
16066,76551,Takeshi Matsuda,M,28,184,84,Japan,JPN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,1
16067,76551,Takeshi Matsuda,M,32,184,84,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,1
16068,76575,Ikuo Matsumoto,M,26,170,65,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,1
16069,76581,Ryutaro Matsumoto,M,26,168,60,Japan,JPN,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1
16070,76596,Masayuki Matsunaga,M,22,158,53,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,1
16071,76596,Masayuki Matsunaga,M,22,158,53,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,1
16072,76600,Tomohiro Matsunaga,M,28,163,55,Japan,JPN,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Freestyle",1
16073,76601,Nobuhiko Matsunaka,M,22,182,90,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,1
16074,76614,Yoshiyuki Matsuoka,M,27,164,65,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Half-Lightweight,1
16075,76630,Daisuke Matsuzaka,M,23,182,85,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,1
16076,76632,Alfred Matt,M,19,174,70,Austria,AUT,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,1
16077,76633,Andreas Matt,M,27,192,100,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Ski Cross,1
16078,76635,Mario Matt,M,34,190,90,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,1
16079,76637,Gavino Matta,M,26,181.1561134,79.203782,Italy,ITA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Flyweight,1
16080,76641,Ennio Mattarelli,M,36,181,86,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Shooting,Shooting Men's Trap,1
16081,76653,Joachim Mattern,M,28,178,72,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",1
16082,76653,Joachim Mattern,M,28,178,72,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",1
16083,76656,Domenico Matteucci,M,37,173,79.203782,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",1
16084,76659,Roland Matthes,M,17,189,74,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Backstroke,1
16085,76659,Roland Matthes,M,17,189,74,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Backstroke,1
16086,76659,Roland Matthes,M,17,189,74,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,1
16087,76659,Roland Matthes,M,21,189,74,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,1
16088,76659,Roland Matthes,M,21,189,74,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,1
16089,76659,Roland Matthes,M,21,189,74,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Backstroke,1
16090,76659,Roland Matthes,M,21,189,74,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,1
16091,76659,Roland Matthes,M,25,189,74,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Backstroke,1
16092,76672,"Thomas John ""Johnnie"" Matthews",M,21,177,67,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",1
16093,76674,"Kenneth Joseph ""Ken"" Matthews",M,30,185,78,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 20 kilometres Walk,1
16094,76678,Maurice Kershaw Matthews,M,27,181.1561134,79.203782,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",1
16095,76678,Maurice Kershaw Matthews,M,27,181.1561134,79.203782,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Moving Target, 25 yards",1
16096,76682,Peter Matthews,M,26,188,84,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,1
16097,76686,"Vincent Edward ""Vince"" Matthews",M,20,187,81,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,1
16098,76686,"Vincent Edward ""Vince"" Matthews",M,24,187,81,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,1
16099,76689,Hans Matthiae,M,27,181.1561134,79.203782,Berliner Ruderverein von 1876-2,GER,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,1
16100,76706,"Herman Vilhelm ""Ville"" Mattila",M,20,181.1561134,79.203782,Finland,FIN,1924 Winter,1924,Winter,Chamonix,Military Ski Patrol,Military Ski Patrol Men's Military Ski Patrol,1
16101,76709,Marcus Laborne Mattioli,M,19,181,75,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,1
16102,76714,Werner Mattle,M,22,183,70,Switzerland,SUI,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,1
16103,76716,Sergio Armando Matto Surez,M,21,182,82,Uruguay,URU,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,1
16104,76716,Sergio Armando Matto Surez,M,26,182,82,Uruguay,URU,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,1
16105,76724,Gustaf Isidor Mattsson,M,26,169,60,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's Cross-Country, Team",1
16106,76746,eljko Matu,M,25,177,75,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,1
16107,76750,Vasilijus Matuevas,M,22,186,80,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,1
16108,76772,Sergey Yuryevich Matveyev,M,23,192,94,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,1
16109,76777,Serhiy Leonidovych Matvieiev,M,25,183,78,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",1
16110,76780,Ihor Hryhorovych Matviyenko,M,25,178,69,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,1
16111,76782,Viktor Antonovych Matviyenko,M,27,175,72,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,1
16112,76796,Michael Ray Matz,M,45,180,75,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",1
16113,76804,Jindich Maudr,M,22,170,79.203782,Czechoslovakia,TCH,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",1
16114,76805,Algernon Maudslay,M,27,181.1561134,79.203782,Scotia,GBR,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed Open,1
16115,76805,Algernon Maudslay,M,27,181.1561134,79.203782,Scotia,GBR,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0.5-1 Ton,1
16116,76815,Alexander Elsdon Maunder,M,47,181.1561134,79.203782,Great Britain,GBR,1908 Summer,1908,Summer,London,Shooting,Shooting Men's Trap,1
16117,76815,Alexander Elsdon Maunder,M,47,181.1561134,79.203782,Great Britain-1,GBR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Trap, Team",1
16118,76815,Alexander Elsdon Maunder,M,51,181.1561134,79.203782,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Trap, Team",1
16119,76817,Jrgen Maune,M,25,191,87,East Germany,GDR,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Men's Volleyball,1
16120,76832,"Friedrich ""Fritz"" Maurer",M,24,181.1561134,79.203782,Austria,AUT,1936 Summer,1936,Summer,Berlin,Handball,Handball Men's Handball,1
16121,76839,Walter Stark Maurer,M,26,171,79.203782,United States,USA,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1
16122,76846,Maurcio Camargo Lima,M,24,184,81,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,1
16123,76846,Maurcio Camargo Lima,M,36,184,81,Brazil,BRA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,1
16124,76862,Serge Jean Maury,M,26,182,78,France,FRA,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed One Person Dinghy,1
