,ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
2155,30174,Tatjana Dschandschgawa,F,28.0,180.0,66.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,1
2156,30178,Du Jing,F,24.0,170.0,70.0,China-1,CHN,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Women's Doubles,1
2157,30180,Du Li,F,22.0,170.0,55.0,China,CHN,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",1
2158,30180,Du Li,F,26.0,170.0,55.0,China,CHN,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",1
2159,30180,Du Li,F,34.0,170.0,55.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",1
2160,30180,Du Li,F,34.0,170.0,55.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",1
2161,30186,Jacqueline du Bief,F,21.0,170.47480435197556,63.219377897990725,France,FRA,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Women's Singles,1
2162,30203,"Helena Allaire ""Lana"" du Pont (-Wright)",F,25.0,170.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",1
2163,30216,Duan Jingli,F,27.0,180.0,76.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,1
2164,30340,Isabelle Duchesnay (-Dean),F,28.0,168.0,55.0,France-1,FRA,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,1
2165,30345,Milena Duchkov (-Neveklovsk),F,16.0,162.0,67.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Diving,Diving Women's Platform,1
2166,30345,Milena Duchkov (-Neveklovsk),F,20.0,162.0,67.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Diving,Diving Women's Platform,1
2167,30368,Anik Ducza-Jnosi,F,22.0,161.0,57.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,1
2168,30384,"Alyson ""Aly"" Dudek",F,19.0,168.0,58.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",1
2169,30388,Diana Gnkova Dudeva,F,20.0,157.0,46.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,1
2170,30394,Kseniya Pavlovna Dudkina,F,17.0,173.0,49.0,Russia,RUS,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,1
2171,30411,"Virginia Ruth ""Ginny"" Duenkel",F,17.0,170.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,1
2172,30411,"Virginia Ruth ""Ginny"" Duenkel",F,17.0,170.0,61.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,1
2173,30453,Chlo Dufour-Lapointe,F,22.0,165.0,61.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Moguls,1
2174,30454,Justine Dufour-Lapointe,F,19.0,164.0,54.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Moguls,1
2175,30473,Keltie Mayken Duggan (-Graboski),F,18.0,170.0,63.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,1
2176,30475,Meghan Duggan,F,22.0,178.0,73.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2177,30475,Meghan Duggan,F,26.0,178.0,73.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2178,30491,Meagan Duhamel,F,28.0,148.0,48.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,1
2179,30505,Charlotte Susan Jane Dujardin,F,27.0,170.0,57.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",1
2180,30505,Charlotte Susan Jane Dujardin,F,27.0,170.0,57.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",1
2181,30505,Charlotte Susan Jane Dujardin,F,31.0,170.0,57.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",1
2182,30505,Charlotte Susan Jane Dujardin,F,31.0,170.0,57.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",1
2183,30509,Julia Dujmovits,F,26.0,168.0,60.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Parallel Slalom,1
2184,30554,Nino Dumbadze (-Diachk'ovi),F,33.0,178.0,82.0,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's Discus Throw,1
2185,30560,Cline Dumerc,F,30.0,169.0,60.0,France,FRA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,1
2186,30565,Maria Magdalena Dumitrache,F,23.0,187.0,83.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,1
2187,30573,Roxana Daniela Dumitrescu (-Toader),F,25.0,170.47480435197556,63.219377897990725,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",1
2188,30576,Alina Alexandra Dumitru (-Croitoru),F,25.0,158.0,48.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Extra-Lightweight,1
2189,30576,Alina Alexandra Dumitru (-Croitoru),F,29.0,158.0,48.0,Romania,ROU,2012 Summer,2012,Summer,London,Judo,Judo Women's Extra-Lightweight,1
2190,30583,Viorica Dumitru,F,22.0,165.0,64.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",1
2191,30583,Viorica Dumitru,F,26.0,165.0,64.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",1
2192,30611,Adriana Vladimirova Dunavska,F,18.0,163.0,41.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,1
2193,30619,Rodica Dunca (-Kszegi),F,15.0,158.0,43.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,1
2194,30651,Angelika Dnhaupt,F,21.0,172.0,64.0,West Germany,FRG,1968 Winter,1968,Winter,Grenoble,Luge,Luge Women's Singles,1
2195,30657,Nancy Lynn Dunkle,F,21.0,188.0,70.0,United States,USA,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,1
2196,30695,Shannon M. Dunn-Downing,F,25.0,157.0,51.0,United States,USA,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Halfpipe,1
2197,30696,Velma Clancy Dunn (-Ploessel),F,17.0,170.47480435197556,63.219377897990725,United States,USA,1936 Summer,1936,Summer,Berlin,Diving,Diving Women's Platform,1
2198,30699,"Patricia ""Tricia"" Dunn-Luoma",F,23.0,173.0,66.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2199,30699,"Patricia ""Tricia"" Dunn-Luoma",F,27.0,173.0,66.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2200,30699,"Patricia ""Tricia"" Dunn-Luoma",F,31.0,173.0,66.0,United States,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2201,30729,Imke Duplitzer,F,29.0,186.0,79.0,Germany,GER,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Team",1
2202,30765,Lori Dupuis,F,25.0,173.0,75.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2203,30765,Lori Dupuis,F,29.0,173.0,75.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2204,30767,Maryvonne Dupureur (Samson-),F,27.0,167.0,58.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 800 metres,1
2205,30777,"Sarah Frances ""Fanny"" Durack (-Gately)",F,22.0,170.47480435197556,63.219377897990725,Australasia,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,1
2206,30781,Andrea Duran,F,24.0,168.0,60.0,United States,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,1
2207,30890,Michelle Hollis Dusserre (-Farrell),F,15.0,153.0,41.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Team All-Around,1
2208,30943,Kristine Duvholt (-Havns),F,18.0,166.0,64.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,1
2209,30943,Kristine Duvholt (-Havns),F,26.0,166.0,64.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,1
2210,30956,Willemijn Margaretha Duyster,F,26.0,170.47480435197556,63.219377897990725,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,1
2211,30967,Vera urakovi,F,30.0,172.0,63.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,1
2212,30969,Dragica uri,F,21.0,179.0,70.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,1
2213,30972,Mirjana urica,F,19.0,177.0,67.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Handball,Handball Women's Handball,1
2214,30972,Mirjana urica,F,23.0,177.0,67.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,1
2215,30977,Zorica urkovi,F,22.0,172.0,62.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,1
2216,31023,Yekaterina Vladimirovna Dyachenko,F,28.0,167.0,53.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",1
2217,31033,Trude Dybendahl-Hartz,F,22.0,173.0,60.0,Norway,NOR,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,1
2218,31033,Trude Dybendahl-Hartz,F,26.0,173.0,60.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,1
2219,31033,Trude Dybendahl-Hartz,F,28.0,173.0,60.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,1
2220,31055,Chlo Dygert (-Owen),F,19.0,176.0,66.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,1
2221,31057,"Harriet Pauline ""Hettie"" Dyhrenfurth (Heyman-)",F,43.0,170.47480435197556,63.219377897990725,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Alpinism,Alpinism Mixed Alpinism,1
2222,31065,Izabella Dylewska-wiatowiak,F,20.0,169.0,66.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",1
2223,31065,Izabella Dylewska-wiatowiak,F,24.0,169.0,66.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",1
2224,31074,Svetlana Aleksandrovna Dyomina (Yakimova-),F,39.0,168.0,58.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Skeet,1
2225,31081,"Rebekah ""Becky"" Dyroen-Lancer",F,25.0,174.0,58.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,1
2226,31103,Rumyana Dimitrova Dzhadzharova-Neykova,F,27.0,177.0,77.0,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,1
2227,31103,Rumyana Dimitrova Dzhadzharova-Neykova,F,31.0,177.0,77.0,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Single Sculls,1
2228,31103,Rumyana Dimitrova Dzhadzharova-Neykova,F,35.0,177.0,77.0,Bulgaria,BUL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Single Sculls,1
2229,31126,Liudmyla Stanislavivna Dzhyhalova,F,26.0,178.0,64.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,1
2230,31126,Liudmyla Stanislavivna Dzhyhalova,F,30.0,178.0,64.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,1
2231,31127,Yuliya Valentynivna Dzhyma,F,23.0,166.0,66.0,Ukraine,UKR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,1
2232,31135,Iwona Dzicio-Marcinkiewicz,F,21.0,172.0,60.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Team,1
2233,31161,Irina Yuryevna Dzyuba,F,15.0,168.0,42.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,1
2234,31195,Gladys Shirley Eastlake-Smith (-Lamplough),F,24.0,170.47480435197556,63.219377897990725,Great Britain,GBR,1908 Summer,1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",1
2235,31216,Yukiko Ebata,F,22.0,176.0,70.0,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,1
2236,31240,Gertrd Emilia Eberle (-Kollar),F,16.0,153.0,40.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,1
2237,31240,Gertrd Emilia Eberle (-Kollar),F,16.0,153.0,40.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,1
2238,31250,"Verena ""Vreni"" Eberle",F,21.0,180.0,70.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,1
2239,31256,Henrietta Ebert (Dobler-),F,22.0,177.0,83.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,1
2240,31279,Luzia Ebnther,F,30.0,164.0,69.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Women's Curling,1
2241,31301,Tmara Echegoyen Domnguez,F,28.0,174.0,70.0,Spain,ESP,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Three Person Keelboat,1
2242,31320,"Sheila Ann Echols (-Williams, -Gross)",F,23.0,165.0,52.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,1
2243,31325,Edith Eckbauer (Baumann-),F,26.0,183.0,72.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxless Pairs,1
2244,31332,"Cynthia L. ""Cindy"" Eckert (-Rusher)",F,26.0,175.0,66.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,1
2245,31337,Brbel Eckert-Wckel,F,21.0,174.0,62.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 200 metres,1
2246,31337,Brbel Eckert-Wckel,F,21.0,174.0,62.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,1
2247,31337,Brbel Eckert-Wckel,F,25.0,174.0,62.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 200 metres,1
2248,31337,Brbel Eckert-Wckel,F,25.0,174.0,62.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,1
2249,31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,1
2250,31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,1
2251,31342,Tiril Kampenhaug Eckhoff,F,23.0,163.0,59.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,1
2252,31360,"Jessica Jane ""Jess"" Eddie",F,31.0,178.0,75.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,1
2253,31370,Peta Louise Edebone,F,27.0,176.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,1
2254,31370,Peta Louise Edebone,F,31.0,176.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,1
2255,31370,Peta Louise Edebone,F,35.0,176.0,70.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,1
2256,31383,"Elfriede ""Elfi"" Eder (-Rudolf)",F,24.0,171.0,62.0,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,1
2257,31394,"Gertrude Caroline ""Trudy"" Ederle",F,18.0,167.0,64.0,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 100 metres Freestyle,1
2258,31394,"Gertrude Caroline ""Trudy"" Ederle",F,18.0,167.0,64.0,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 400 metres Freestyle,1
2259,31394,"Gertrude Caroline ""Trudy"" Ederle",F,18.0,167.0,64.0,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,1
2260,31434,Annette Edmondson,F,20.0,171.0,65.0,Australia,AUS,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Omnium,1
2261,31457,Ann-Louise Carina Edstrand,F,26.0,178.0,67.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2262,31457,Ann-Louise Carina Edstrand,F,30.0,178.0,67.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2263,31461,Sonja Viola Edstrm-Ruthstrm,F,25.0,170.47480435197556,63.219377897990725,Sweden,SWE,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,1
2264,31461,Sonja Viola Edstrm-Ruthstrm,F,25.0,170.47480435197556,63.219377897990725,Sweden,SWE,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,1
2265,31461,Sonja Viola Edstrm-Ruthstrm,F,29.0,170.47480435197556,63.219377897990725,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,1
2266,31493,Margaret Edwards (-Wilding),F,17.0,170.47480435197556,63.219377897990725,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,1
2267,31507,Teresa Edwards,F,20.0,175.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,1
2268,31507,Teresa Edwards,F,24.0,175.0,68.0,United States,USA,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,1
2269,31507,Teresa Edwards,F,28.0,175.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,1
2270,31507,Teresa Edwards,F,32.0,175.0,68.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,1
2271,31507,Teresa Edwards,F,36.0,175.0,68.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,1
2272,31508,Torri Mechelle Edwards,F,23.0,163.0,57.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,1
2273,31513,Batrice Edwige,F,27.0,182.0,76.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,1
2274,31533,Siri Eftedal (-Seland),F,26.0,170.47480435197556,63.219377897990725,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,1
2275,31542,Ayano Egami,F,20.0,170.0,58.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,1
2276,31543,Yumi Egami-Maruyama,F,26.0,175.0,63.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,1
2277,31565,Krisztina Egerszegi,F,14.0,174.0,57.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,1
2278,31565,Krisztina Egerszegi,F,14.0,174.0,57.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,1
2279,31565,Krisztina Egerszegi,F,17.0,174.0,57.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,1
2280,31565,Krisztina Egerszegi,F,17.0,174.0,57.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,1
2281,31565,Krisztina Egerszegi,F,17.0,174.0,57.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Individual Medley,1
2282,31565,Krisztina Egerszegi,F,21.0,174.0,57.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,1
2283,31565,Krisztina Egerszegi,F,21.0,174.0,57.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley,1
2284,31566,Mrta Egervri (-Magyar),F,19.0,160.0,49.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,1
2285,31592,Romy Eggimann,F,18.0,157.0,54.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2286,31610,Leslie Jean Egnot,F,29.0,167.0,63.219377897990725,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Two Person Dinghy,1
2287,31614,Vilma Egresi,F,24.0,162.0,59.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",1
2288,31652,Anneliese Ehrhardt (Jahns-),F,22.0,166.0,58.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 100 metres Hurdles,1
2289,31659,Andrea Ehrig-Schne-Mitscherlich,F,15.0,165.0,58.0,East Germany,GDR,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",1
2290,31659,Andrea Ehrig-Schne-Mitscherlich,F,23.0,165.0,58.0,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 1,000 metres",1
2291,31659,Andrea Ehrig-Schne-Mitscherlich,F,23.0,165.0,58.0,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 1,500 metres",1
2292,31659,Andrea Ehrig-Schne-Mitscherlich,F,23.0,165.0,58.0,East Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 3,000 metres",1
2293,31659,Andrea Ehrig-Schne-Mitscherlich,F,27.0,165.0,58.0,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 1,500 metres",1
2294,31659,Andrea Ehrig-Schne-Mitscherlich,F,27.0,165.0,58.0,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 3,000 metres",1
2295,31659,Andrea Ehrig-Schne-Mitscherlich,F,27.0,165.0,58.0,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 5,000 metres",1
2296,31683,Sabine Eichenberger,F,27.0,170.0,70.0,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",1
2297,31699,Sylvia Eichner,F,15.0,167.0,61.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,1
2298,31716,Andrea Eife (-Gemsleben),F,16.0,170.0,57.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,1
2299,31724,Irene Elisabeth Maria Eijs,F,29.0,176.0,69.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,1
2300,31745,Thea Einder,F,25.0,177.0,66.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxless Pairs,1
2301,32098,Nawal El-Moutawakel (-Bennis),F,22.0,162.0,50.0,Morocco,MAR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres Hurdles,1
2302,32207,Elaine Estrela Moura,F,21.0,167.0,61.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,1
2303,32232,Marlene Elejarde Daz,F,17.0,172.0,65.0,Cuba,CUB,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,1
2304,32232,Marlene Elejarde Daz,F,21.0,172.0,65.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,1
2305,32235,Ilona Elek-Schacherer (-Hepp),F,29.0,170.47480435197556,63.219377897990725,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Women's Foil, Individual",1
2306,32235,Ilona Elek-Schacherer (-Hepp),F,41.0,170.47480435197556,63.219377897990725,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Women's Foil, Individual",1
2307,32235,Ilona Elek-Schacherer (-Hepp),F,45.0,170.47480435197556,63.219377897990725,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Women's Foil, Individual",1
2308,32253,Joa Anna Elisabeth Elfsberg (Engvall-),F,22.0,177.0,66.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,1
2309,32253,Joa Anna Elisabeth Elfsberg (Engvall-),F,26.0,177.0,66.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,1
